product,scenario,region,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Ammonia,BAU,Oceania,0.774431113,0.804175698,0.829541946,0.854445815,0.878863843,0.902781086,0.922090847,0.939430841,0.955447525,0.970394438,0.984397098,0.998128027,1.011153286,1.02348522,1.035115391,1.046054286,1.05630261,1.065870967,1.074754194,1.08296391,1.090500484,1.097365626,1.103563966,1.109102521,1.113986081,1.11821172,1.121787092,1.124717785,1.127004473,1.128651793,1.129665957
Ammonium nitrate,BAU,Global,49.26857777,50.1278939,51.04643817,51.94152872,52.81315679,53.66138892,54.48614933,55.28747901,56.06541413,56.81990974,57.55094238,58.25860895,58.94279078,59.60364403,60.24098166,60.85487953,61.44537377,62.01242855,62.5560544,63.07629057,63.5730795,64.04643234,64.4963508,64.92284066,65.32594905,65.7055192,66.06173583,66.39452415,66.70388521,66.98978179,67.25231206
Ammonium nitrate,BAU,North America,4.851118452,4.935739136,4.99018994,5.042731894,5.093302448,5.141920597,5.188564809,5.233262631,5.276021586,5.31681359,5.355670264,5.392573036,5.427570991,5.460621918,5.491788148,5.521005111,5.548376936,5.57384132,5.597426542,5.61914971,5.639019871,5.657072445,5.673252739,5.687637209,5.700178676,5.710947432,5.719915398,5.727092362,5.732495845,5.736143512,5.738046454
Ammonium nitrate,BAU,Latin America,2.77017683,2.818495294,2.950556246,3.080488087,3.208298303,3.334010655,3.457620842,3.579135394,3.698547095,3.815847112,3.931008619,4.044039,4.154907987,4.263602715,4.370096689,4.474368597,4.576419999,4.676183458,4.773660226,4.868858672,4.961712831,5.052201071,5.140343311,5.226071798,5.309368647,5.390204546,5.468613864,5.544509168,5.617913456,5.688773751,5.75707438
Ammonium nitrate,BAU,Africa,2.572182009,2.617043187,2.733877103,2.848780007,2.961778405,3.072885281,3.182098059,3.289418721,3.3948406,3.498347062,3.599950781,3.699638713,3.797346691,3.89313422,3.986914153,4.078710857,4.168494805,4.256246766,4.341944051,4.425571623,4.507100689,4.586531164,4.663847897,4.73898095,4.811981647,4.882754272,4.951342275,5.017703186,5.081819705,5.143650462,5.203235978
Ammonium nitrate,BAU,Middle East,5.452919864,5.548005095,5.780387902,6.008839802,6.233393352,6.454071806,6.67088714,6.883856909,7.092942214,7.298141948,7.499443949,7.696807783,7.890203657,8.079603138,8.264986419,8.446314015,8.623548219,8.796649674,8.965597131,9.13034447,9.290848285,9.447068222,9.598968642,9.746544386,9.889726246,10.02846036,10.16274593,10.29254596,10.4178008,10.53848402,10.65455488
Ammonium nitrate,BAU,Russia,3.668835672,3.732820222,3.734957539,3.734332322,3.731123493,3.725427593,3.750381644,3.784111331,3.821327221,3.859938248,3.898907357,3.932968503,3.965568,3.996702225,4.026373615,4.054601808,4.081363512,4.106678359,4.130577875,4.153019224,4.174036097,4.193626892,4.211805862,4.22855091,4.243895186,4.257832083,4.270374536,4.281508341,4.291259936,4.299619269,4.306591786
Ammonium nitrate,BAU,Europe,4.520707611,4.599554858,4.634327763,4.66745061,4.698911453,4.728710635,4.75683834,4.783298293,4.80808824,4.831226348,4.852701922,4.872545556,4.890750556,4.907344891,4.922327417,4.935707523,4.947518674,4.957743921,4.966428098,4.973569361,4.97918128,4.983285946,4.985888628,4.987010103,4.986663504,4.984854604,4.981598544,4.976931216,4.970838753,4.963345855,4.95446647
Ammonium nitrate,BAU,China,11.27193727,11.27193727,11.27193727,11.27193727,11.27193727,11.27193727,11.27193727,11.27193727,11.27193727,11.27193727,11.27193727,11.27193727,11.27193727,11.27193727,11.27193727,11.27193727,11.27193727,11.27193727,11.27193727,11.27193727,11.27193727,11.27193727,11.27193727,11.27193727,11.27193727,11.27193727,11.27193727,11.27193727,11.27193727,11.27193727,11.27193727
Ammonium nitrate,BAU,India,4.783201799,4.866631851,4.937510883,5.006846731,5.074580614,5.140678278,5.194274259,5.242530947,5.287198305,5.328959601,5.368150845,5.40652406,5.442942709,5.477439272,5.509989347,5.540620946,5.569334338,5.596157938,5.621077328,5.644122329,5.665293833,5.684595593,5.702039805,5.717644278,5.731422206,5.743364658,5.753492207,5.761819052,5.768347098,5.773088106,5.776058598
Ammonium nitrate,BAU,Rest of Asia,8.769606209,9.106426829,9.361542057,9.609422161,9.849964607,10.08310605,10.28974896,10.48251842,10.66453017,10.8369845,11.00046589,11.1580914,11.30785508,11.44987056,11.58405163,11.71050992,11.82923208,11.9403312,12.04377432,12.1396421,12.22795768,12.30873326,12.38202077,12.44787036,12.50634891,12.55742029,12.60116562,12.63762695,12.66682677,12.6888009,12.70361152
Ammonium nitrate,BAU,Oceania,0.607892048,0.63124015,0.651151463,0.670699831,0.689866836,0.708640748,0.723798004,0.737409084,0.749981429,0.761714054,0.772705484,0.783483618,0.793707835,0.803387824,0.812516962,0.82110348,0.829147934,0.836658644,0.84363156,0.850075802,0.855991658,0.861380472,0.866245878,0.870593384,0.874426749,0.877743677,0.880550176,0.882850632,0.884645574,0.885938643,0.886734715
Urea,BAU,Global,179.2947629,182.421926,185.7646281,189.0219791,192.193947,195.280774,198.2821845,201.1983274,204.0293345,206.7750421,209.435365,212.0106557,214.5004824,216.9054133,219.2247678,221.458822,223.6077074,225.6712935,227.6496187,229.5428257,231.3507053,233.0732978,234.7106096,236.2626617,237.7296255,239.1109307,240.4072494,241.6183093,242.7441145,243.7845293,244.7399111
Urea,BAU,North America,17.65385103,17.96179671,18.15995027,18.35115727,18.5351901,18.71211786,18.88186222,19.04452341,19.20012881,19.34857621,19.48998071,19.62427469,19.7516368,19.87191343,19.98533139,20.09165572,20.19126535,20.28393355,20.36976325,20.44881668,20.52112678,20.58682245,20.64570464,20.6980516,20.74369163,20.78288053,20.81551613,20.84163403,20.86129801,20.87457234,20.8814974
Urea,BAU,Latin America,10.0810338,10.25687098,10.73745796,11.21029683,11.67541483,12.13289843,12.58273198,13.02493924,13.45949395,13.88636397,14.30545167,14.71678393,15.12025059,15.51580485,15.90335027,16.28280931,16.65418763,17.01723984,17.37197047,17.71841,18.05631836,18.38561684,18.70637792,19.01835503,19.3214831,19.61565545,19.90099716,20.17719004,20.44431779,20.70218762,20.95074249
Urea,BAU,Africa,9.360504895,9.523760558,9.948934375,10.36708099,10.77829686,11.18262923,11.58006873,11.97062258,12.35426651,12.73093999,13.10068914,13.46346649,13.81903853,14.16762181,14.50889918,14.84295933,15.16969479,15.48903559,15.80089916,16.10523077,16.40192565,16.69098348,16.97234913,17.24576808,17.51142711,17.7689779,18.01857856,18.26007455,18.4934029,18.71841307,18.93525251
Urea,BAU,Middle East,19.84388465,20.18991217,21.03558343,21.86694961,22.68412919,23.48720679,24.27622599,25.05125068,25.8121393,26.55888782,27.29145199,28.00968465,28.71347739,29.40272674,30.07736061,30.73723532,31.38221364,32.01215235,32.62697412,33.22651111,33.81060537,34.37911004,34.93189543,35.46894276,35.99000017,36.49487167,36.98355432,37.45591352,37.91173215,38.35091409,38.77331106
Urea,BAU,Russia,13.35137022,13.58421832,13.59199629,13.58972104,13.5780437,13.55731558,13.64812662,13.77087333,13.9063068,14.04681735,14.188631,14.31258394,14.43121775,14.54451925,14.6524973,14.75522336,14.85261268,14.94473671,15.03171015,15.11337714,15.18986027,15.26115373,15.32730936,15.38824677,15.44408659,15.49480477,15.54044839,15.58096575,15.61645307,15.64687377,15.67224767
Urea,BAU,Europe,16.45144301,16.73837839,16.86492152,16.98545987,17.09994997,17.20839307,17.31075344,17.40704465,17.4972585,17.58146108,17.65961349,17.73182705,17.79807741,17.85846636,17.91298972,17.96168167,18.00466398,18.04187499,18.07347783,18.09946582,18.11988832,18.13482573,18.14429723,18.14837843,18.14711711,18.14053429,18.12868506,18.11170005,18.08952878,18.06226115,18.02994791
Urea,BAU,China,41.02004589,41.02004589,41.02004589,41.02004589,41.02004589,41.02004589,41.02004589,41.02004589,41.02004589,41.02004589,41.02004589,41.02004589,41.02004589,41.02004589,41.02004589,41.02004589,41.02004589,41.02004589,41.02004589,41.02004589,41.02004589,41.02004589,41.02004589,41.02004589,41.02004589,41.02004589,41.02004589,41.02004589,41.02004589,41.02004589,41.02004589
Urea,BAU,India,17.4066935,17.71030631,17.96824433,18.2205665,18.46705891,18.7075969,18.90263965,19.07825201,19.24080234,19.39277713,19.53539916,19.67504428,19.80757648,19.93311396,20.05156792,20.16304029,20.26753206,20.36514663,20.45583153,20.53969529,20.61674115,20.68698276,20.75046452,20.80725123,20.8573909,20.90085103,20.9377065,20.96800897,20.99176538,21.00901853,21.01982853
Urea,BAU,Rest of Asia,31.91373766,33.13947171,34.06786921,34.96993715,35.84530239,36.69373442,37.44573485,38.14724801,38.80961242,39.43719617,40.0321262,40.60574595,41.15075547,41.66756824,42.15587064,42.61606878,43.04811418,43.45241831,43.82886127,44.17773662,44.4991285,44.79308135,45.0597841,45.29941935,45.51223039,45.69808578,45.85728075,45.98996826,46.09623019,46.17619692,46.23009469
Urea,BAU,Oceania,2.212198231,2.297165011,2.36962487,2.440763923,2.510515147,2.578835854,2.63399508,2.683527573,2.72927997,2.771976517,2.811975763,2.851198793,2.888406048,2.923632788,2.956854908,2.988102367,3.017377178,3.044709631,3.070084979,3.093536411,3.115064983,3.134675579,3.152381422,3.168202561,3.182152676,3.194223409,3.204436624,3.212808282,3.219340312,3.224045958,3.226942964
