product,technology,year,region,co2_scope1,co2_scope1_captured,co2_scope2,co2_scope3_upstream,co2_scope3_downstream,
Aluminium,Inert Anode + Natural Gas,2042,US,7.9700200,,0.0000000,,,
Aluminium,Inert Anode + Coal+CCS,2042,US,2.6938307,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas+CCS,2042,US,0.8534388,,0.0000000,,,
Aluminium,Inert Anode + Hydro,2042,US,0.0627075,,0.0000000,,,
Aluminium,Inert Anode + Small Modular Reactor,2042,US,0.0627075,,0.0000000,,,
Aluminium,Carbon Anode + PPA+Grid,2042,Russia,2.0927075,,0.9179516,,,
Aluminium,Carbon Anode + Grid,2042,Russia,2.0927075,,0.9179516,,,
Aluminium,Carbon Anode + Natural Gas,2042,Russia,9.9573957,,0.0000000,,,
Aluminium,Carbon Anode + Coal+CCS,2042,Russia,4.7096477,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas+CCS,2042,Russia,2.8791764,,0.0000000,,,
Aluminium,Carbon Anode + Hydro,2042,Russia,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode + Small Modular Reactor,2042,Russia,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode+CCS + PPA+Grid,2042,Russia,1.1354857,,0.9179516,,,
Aluminium,Carbon Anode+CCS + Grid,2042,Russia,1.1354857,,0.9179516,,,
Aluminium,Carbon Anode+CCS + Coal,2042,Russia,27.3048867,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas,2042,Russia,9.0001738,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Coal+CCS,2042,Russia,3.7524258,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas+CCS,2042,Russia,1.9219545,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Hydro,2042,Russia,1.1354857,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Small Modular Reactor,2042,Russia,1.1354857,,0.0000000,,,
Aluminium,Inert Anode + PPA+Grid,2042,Russia,0.0627075,,0.9179516,,,
Aluminium,Inert Anode + Grid,2042,Russia,0.0627075,,0.9179516,,,
Aluminium,Inert Anode + Coal,2042,Russia,26.2321086,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas,2042,Russia,7.9273957,,0.0000000,,,
Aluminium,Inert Anode + Coal+CCS,2042,Russia,2.6796477,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas+CCS,2042,Russia,0.8491764,,0.0000000,,,
Aluminium,Inert Anode + Hydro,2042,Russia,0.0627075,,0.0000000,,,
Aluminium,Inert Anode + Small Modular Reactor,2042,Russia,0.0627075,,0.0000000,,,
Aluminium,Carbon Anode + PPA+Grid,2042,Rest of Europe,2.0927075,,0.0018801,,,
Aluminium,Carbon Anode + Grid,2042,Rest of Europe,2.0927075,,0.0018801,,,
Aluminium,Carbon Anode + Coal,2042,Rest of Europe,28.2621086,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas,2042,Rest of Europe,9.9573957,,0.0000000,,,
Aluminium,Carbon Anode + Coal+CCS,2042,Rest of Europe,4.7096477,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas+CCS,2042,Rest of Europe,2.8791764,,0.0000000,,,
Aluminium,Carbon Anode + Hydro,2042,Rest of Europe,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode + Small Modular Reactor,2042,Rest of Europe,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode+CCS + PPA+Grid,2042,Rest of Europe,1.1354857,,0.0018801,,,
Aluminium,Carbon Anode+CCS + Grid,2042,Rest of Europe,1.1354857,,0.0018801,,,
Aluminium,Carbon Anode+CCS + Coal,2042,Rest of Europe,27.3048867,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas,2042,Rest of Europe,9.0001738,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Coal+CCS,2042,Rest of Europe,3.7524258,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas+CCS,2042,Rest of Europe,1.9219545,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Hydro,2042,Rest of Europe,1.1354857,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Small Modular Reactor,2042,Rest of Europe,1.1354857,,0.0000000,,,
Aluminium,Inert Anode + PPA+Grid,2042,Rest of Europe,0.0627075,,0.0018801,,,
Aluminium,Inert Anode + Grid,2042,Rest of Europe,0.0627075,,0.0018801,,,
Aluminium,Inert Anode + Coal,2042,Rest of Europe,26.2321086,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas,2042,Rest of Europe,7.9273957,,0.0000000,,,
Aluminium,Inert Anode + Coal+CCS,2042,Rest of Europe,2.6796477,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas+CCS,2042,Rest of Europe,0.8491764,,0.0000000,,,
Aluminium,Inert Anode + Hydro,2042,Rest of Europe,0.0627075,,0.0000000,,,
Aluminium,Inert Anode + Small Modular Reactor,2042,Rest of Europe,0.0627075,,0.0000000,,,
Aluminium,Carbon Anode + PPA+Grid,2042,Middle East,2.0927075,,0.5228903,,,
Aluminium,Carbon Anode + Grid,2042,Middle East,2.0927075,,0.5228903,,,
Aluminium,Carbon Anode + Coal,2042,Middle East,27.6373793,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas,2042,Middle East,9.7696459,,0.0000000,,,
Aluminium,Carbon Anode + Coal+CCS,2042,Middle East,4.6471747,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas+CCS,2042,Middle East,2.8604014,,0.0000000,,,
Aluminium,Carbon Anode + Hydro,2042,Middle East,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode + Small Modular Reactor,2042,Middle East,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode+CCS + PPA+Grid,2042,Middle East,1.1354857,,0.5228903,,,
Aluminium,Carbon Anode+CCS + Grid,2042,Middle East,1.1354857,,0.5228903,,,
Aluminium,Carbon Anode+CCS + Coal,2042,Middle East,26.6801574,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas,2042,Middle East,8.8124240,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Coal+CCS,2042,Middle East,3.6899528,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas+CCS,2042,Middle East,1.9031795,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Hydro,2042,Middle East,1.1354857,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Small Modular Reactor,2042,Middle East,1.1354857,,0.0000000,,,
Aluminium,Inert Anode + PPA+Grid,2042,Middle East,0.0627075,,0.5228903,,,
Aluminium,Inert Anode + Grid,2042,Middle East,0.0627075,,0.5228903,,,
Aluminium,Inert Anode + Coal,2042,Middle East,25.6073793,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas,2042,Middle East,7.7396459,,0.0000000,,,
Aluminium,Inert Anode + Coal+CCS,2042,Middle East,2.6171747,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas+CCS,2042,Middle East,0.8304014,,0.0000000,,,
Aluminium,Inert Anode + Hydro,2042,Middle East,0.0627075,,0.0000000,,,
Aluminium,Inert Anode + Small Modular Reactor,2042,Middle East,0.0627075,,0.0000000,,,
Aluminium,Carbon Anode + PPA+Grid,2042,Africa,2.0927075,,1.2560776,,,
Aluminium,Carbon Anode + Grid,2042,Africa,2.0927075,,1.2560776,,,
Aluminium,Carbon Anode + Coal,2042,Africa,26.6884663,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas,2042,Africa,9.4844691,,0.0000000,,,
Aluminium,Carbon Anode + Coal+CCS,2042,Africa,4.5522834,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas+CCS,2042,Africa,2.8318837,,0.0000000,,,
Aluminium,Carbon Anode + Hydro,2042,Africa,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode + Small Modular Reactor,2042,Africa,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode+CCS + PPA+Grid,2042,Africa,1.1354857,,1.2560776,,,
Aluminium,Carbon Anode+CCS + Grid,2042,Africa,1.1354857,,1.2560776,,,
Aluminium,Carbon Anode+CCS + Coal,2042,Africa,25.7312444,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas,2042,Africa,8.5272472,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Coal+CCS,2042,Africa,3.5950615,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas+CCS,2042,Africa,1.8746618,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Hydro,2042,Africa,1.1354857,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Small Modular Reactor,2042,Africa,1.1354857,,0.0000000,,,
Aluminium,Inert Anode + PPA+Grid,2042,Africa,0.0627075,,1.2560776,,,
Aluminium,Inert Anode + Grid,2042,Africa,0.0627075,,1.2560776,,,
Aluminium,Inert Anode + Coal,2042,Africa,24.6584663,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas,2042,Africa,7.4544691,,0.0000000,,,
Aluminium,Inert Anode + Coal+CCS,2042,Africa,2.5222834,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas+CCS,2042,Africa,0.8018837,,0.0000000,,,
Aluminium,Inert Anode + Hydro,2042,Africa,0.0627075,,0.0000000,,,
Aluminium,Inert Anode + Small Modular Reactor,2042,Africa,0.0627075,,0.0000000,,,
Aluminium,Carbon Anode + PPA+Grid,2042,South America,2.0927075,,0.5692457,,,
Aluminium,Carbon Anode + Grid,2042,South America,2.0927075,,0.5692457,,,
Aluminium,Carbon Anode + Natural Gas,2042,South America,10.8048071,,0.0000000,,,
Aluminium,Carbon Anode + Coal+CCS,2042,South America,4.9916200,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas+CCS,2042,South America,2.9639175,,0.0000000,,,
Aluminium,Carbon Anode + Hydro,2042,South America,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode + Small Modular Reactor,2042,South America,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode+CCS + PPA+Grid,2042,South America,1.1354857,,0.5692457,,,
Aluminium,Carbon Anode+CCS + Grid,2042,South America,1.1354857,,0.5692457,,,
Aluminium,Carbon Anode+CCS + Coal,2042,South America,30.1246105,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas,2042,South America,9.8475852,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Coal+CCS,2042,South America,4.0343981,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas+CCS,2042,South America,2.0066956,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Hydro,2042,South America,1.1354857,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Small Modular Reactor,2042,South America,1.1354857,,0.0000000,,,
Aluminium,Inert Anode + PPA+Grid,2042,South America,0.0627075,,0.5692457,,,
Aluminium,Inert Anode + Grid,2042,South America,0.0627075,,0.5692457,,,
Aluminium,Inert Anode + Coal,2042,South America,29.0518324,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas,2042,South America,8.7748071,,0.0000000,,,
Aluminium,Inert Anode + Coal+CCS,2042,South America,2.9616200,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas+CCS,2042,South America,0.9339175,,0.0000000,,,
Aluminium,Inert Anode + Hydro,2042,South America,0.0627075,,0.0000000,,,
Aluminium,Inert Anode + Small Modular Reactor,2042,South America,0.0627075,,0.0000000,,,
Aluminium,Carbon Anode + PPA+Grid,2042,Oceania,2.0927075,,1.0867330,,,
Aluminium,Carbon Anode + Grid,2042,Oceania,2.0927075,,1.0867330,,,
Aluminium,Carbon Anode + Natural Gas,2042,Oceania,9.4580827,,0.0000000,,,
Aluminium,Carbon Anode + Coal+CCS,2042,Oceania,4.5435034,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas+CCS,2042,Oceania,2.8292451,,0.0000000,,,
Aluminium,Carbon Anode + Hydro,2042,Oceania,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode + Small Modular Reactor,2042,Oceania,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode+CCS + PPA+Grid,2042,Oceania,1.1354857,,1.0867330,,,
Aluminium,Carbon Anode+CCS + Grid,2042,Oceania,1.1354857,,1.0867330,,,
Aluminium,Carbon Anode+CCS + Coal,2042,Oceania,25.6434446,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas,2042,Oceania,8.5008608,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Coal+CCS,2042,Oceania,3.5862815,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas+CCS,2042,Oceania,1.8720232,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Hydro,2042,Oceania,1.1354857,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Small Modular Reactor,2042,Oceania,1.1354857,,0.0000000,,,
Aluminium,Inert Anode + PPA+Grid,2042,Oceania,0.0627075,,1.0867330,,,
Aluminium,Inert Anode + Grid,2042,Oceania,0.0627075,,1.0867330,,,
Aluminium,Inert Anode + Coal,2042,Oceania,24.5706665,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas,2042,Oceania,7.4280827,,0.0000000,,,
Aluminium,Inert Anode + Coal+CCS,2042,Oceania,2.5135034,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas+CCS,2042,Oceania,0.7992451,,0.0000000,,,
Aluminium,Inert Anode + Hydro,2042,Oceania,0.0627075,,0.0000000,,,
Aluminium,Inert Anode + Small Modular Reactor,2042,Oceania,0.0627075,,0.0000000,,,
Aluminium,Carbon Anode + PPA+Grid,2043,China - North,2.0927075,,2.1635223,,,
Aluminium,Carbon Anode + Grid,2043,China - North,2.0927075,,2.1635223,,,
Aluminium,Carbon Anode + Coal,2043,China - North,24.9594859,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas,2043,China - North,8.9648588,,0.0000000,,,
Aluminium,Carbon Anode + Coal+CCS,2043,China - North,4.3793854,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas+CCS,2043,China - North,2.7799227,,0.0000000,,,
Aluminium,Carbon Anode + Hydro,2043,China - North,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode + Small Modular Reactor,2043,China - North,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode+CCS + PPA+Grid,2043,China - North,1.1354857,,2.1635223,,,
Aluminium,Carbon Anode+CCS + Grid,2043,China - North,1.1354857,,2.1635223,,,
Aluminium,Carbon Anode+CCS + Coal,2043,China - North,24.0022640,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas,2043,China - North,8.0076369,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Coal+CCS,2043,China - North,3.4221635,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas+CCS,2043,China - North,1.8227008,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Hydro,2043,China - North,1.1354857,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Small Modular Reactor,2043,China - North,1.1354857,,0.0000000,,,
Aluminium,Inert Anode + PPA+Grid,2043,China - North,0.0627075,,2.1635223,,,
Aluminium,Inert Anode + Grid,2043,China - North,0.0627075,,2.1635223,,,
Aluminium,Inert Anode + Coal,2043,China - North,22.9294859,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas,2043,China - North,6.9348588,,0.0000000,,,
Aluminium,Inert Anode + Coal+CCS,2043,China - North,2.3493854,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas+CCS,2043,China - North,0.7499227,,0.0000000,,,
Aluminium,Inert Anode + Hydro,2043,China - North,0.0627075,,0.0000000,,,
Aluminium,Inert Anode + Small Modular Reactor,2043,China - North,0.0627075,,0.0000000,,,
Aluminium,Carbon Anode + PPA+Grid,2043,China - North West,2.0927075,,1.6782462,,,
Aluminium,Carbon Anode + Grid,2043,China - North West,2.0927075,,1.6782462,,,
Aluminium,Carbon Anode + Coal,2043,China - North West,24.9594859,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas,2043,China - North West,8.9648588,,0.0000000,,,
Aluminium,Carbon Anode + Coal+CCS,2043,China - North West,4.3793854,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas+CCS,2043,China - North West,2.7799227,,0.0000000,,,
Aluminium,Carbon Anode + Hydro,2043,China - North West,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode + Small Modular Reactor,2043,China - North West,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode+CCS + PPA+Grid,2043,China - North West,1.1354857,,1.6782462,,,
Aluminium,Carbon Anode+CCS + Grid,2043,China - North West,1.1354857,,1.6782462,,,
Aluminium,Carbon Anode+CCS + Coal,2043,China - North West,24.0022640,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas,2043,China - North West,8.0076369,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Coal+CCS,2043,China - North West,3.4221635,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas+CCS,2043,China - North West,1.8227008,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Hydro,2043,China - North West,1.1354857,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Small Modular Reactor,2043,China - North West,1.1354857,,0.0000000,,,
Aluminium,Inert Anode + PPA+Grid,2043,China - North West,0.0627075,,1.6782462,,,
Aluminium,Inert Anode + Grid,2043,China - North West,0.0627075,,1.6782462,,,
Aluminium,Inert Anode + Coal,2043,China - North West,22.9294859,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas,2043,China - North West,6.9348588,,0.0000000,,,
Aluminium,Inert Anode + Coal+CCS,2043,China - North West,2.3493854,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas+CCS,2043,China - North West,0.7499227,,0.0000000,,,
Aluminium,Inert Anode + Hydro,2043,China - North West,0.0627075,,0.0000000,,,
Aluminium,Inert Anode + Small Modular Reactor,2043,China - North West,0.0627075,,0.0000000,,,
Aluminium,Carbon Anode + PPA+Grid,2043,China - North East,2.0927075,,2.4061603,,,
Aluminium,Carbon Anode + Grid,2043,China - North East,2.0927075,,2.4061603,,,
Aluminium,Carbon Anode + Coal,2043,China - North East,24.9594859,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas,2043,China - North East,8.9648588,,0.0000000,,,
Aluminium,Carbon Anode + Coal+CCS,2043,China - North East,4.3793854,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas+CCS,2043,China - North East,2.7799227,,0.0000000,,,
Aluminium,Carbon Anode + Hydro,2043,China - North East,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode + Small Modular Reactor,2043,China - North East,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode+CCS + PPA+Grid,2043,China - North East,1.1354857,,2.4061603,,,
Aluminium,Carbon Anode+CCS + Grid,2043,China - North East,1.1354857,,2.4061603,,,
Aluminium,Carbon Anode+CCS + Coal,2043,China - North East,24.0022640,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas,2043,China - North East,8.0076369,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Coal+CCS,2043,China - North East,3.4221635,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas+CCS,2043,China - North East,1.8227008,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Hydro,2043,China - North East,1.1354857,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Small Modular Reactor,2043,China - North East,1.1354857,,0.0000000,,,
Aluminium,Inert Anode + PPA+Grid,2043,China - North East,0.0627075,,2.4061603,,,
Aluminium,Inert Anode + Grid,2043,China - North East,0.0627075,,2.4061603,,,
Aluminium,Inert Anode + Coal,2043,China - North East,22.9294859,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas,2043,China - North East,6.9348588,,0.0000000,,,
Aluminium,Inert Anode + Coal+CCS,2043,China - North East,2.3493854,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas+CCS,2043,China - North East,0.7499227,,0.0000000,,,
Aluminium,Inert Anode + Hydro,2043,China - North East,0.0627075,,0.0000000,,,
Aluminium,Inert Anode + Small Modular Reactor,2043,China - North East,0.0627075,,0.0000000,,,
Aluminium,Carbon Anode + PPA+Grid,2043,China - Central,2.0927075,,1.1323107,,,
Aluminium,Carbon Anode + Grid,2043,China - Central,2.0927075,,1.1323107,,,
Aluminium,Carbon Anode + Coal,2043,China - Central,24.9594859,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas,2043,China - Central,8.9648588,,0.0000000,,,
Aluminium,Carbon Anode + Coal+CCS,2043,China - Central,4.3793854,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas+CCS,2043,China - Central,2.7799227,,0.0000000,,,
Aluminium,Carbon Anode + Hydro,2043,China - Central,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode + Small Modular Reactor,2043,China - Central,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode+CCS + PPA+Grid,2043,China - Central,1.1354857,,1.1323107,,,
Aluminium,Carbon Anode+CCS + Grid,2043,China - Central,1.1354857,,1.1323107,,,
Aluminium,Carbon Anode+CCS + Coal,2043,China - Central,24.0022640,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas,2043,China - Central,8.0076369,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Coal+CCS,2043,China - Central,3.4221635,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas+CCS,2043,China - Central,1.8227008,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Hydro,2043,China - Central,1.1354857,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Small Modular Reactor,2043,China - Central,1.1354857,,0.0000000,,,
Aluminium,Inert Anode + PPA+Grid,2043,China - Central,0.0627075,,1.1323107,,,
Aluminium,Inert Anode + Grid,2043,China - Central,0.0627075,,1.1323107,,,
Aluminium,Inert Anode + Coal,2043,China - Central,22.9294859,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas,2043,China - Central,6.9348588,,0.0000000,,,
Aluminium,Inert Anode + Coal+CCS,2043,China - Central,2.3493854,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas+CCS,2043,China - Central,0.7499227,,0.0000000,,,
Aluminium,Inert Anode + Hydro,2043,China - Central,0.0627075,,0.0000000,,,
Aluminium,Inert Anode + Small Modular Reactor,2043,China - Central,0.0627075,,0.0000000,,,
Aluminium,Carbon Anode + PPA+Grid,2043,China - South,2.0927075,,1.2334099,,,
Aluminium,Carbon Anode + Grid,2043,China - South,2.0927075,,1.2334099,,,
Aluminium,Carbon Anode + Coal,2043,China - South,24.9594859,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas,2043,China - South,8.9648588,,0.0000000,,,
Aluminium,Carbon Anode + Coal+CCS,2043,China - South,4.3793854,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas+CCS,2043,China - South,2.7799227,,0.0000000,,,
Aluminium,Carbon Anode + Hydro,2043,China - South,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode + Small Modular Reactor,2043,China - South,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode+CCS + PPA+Grid,2043,China - South,1.1354857,,1.2334099,,,
Aluminium,Carbon Anode+CCS + Grid,2043,China - South,1.1354857,,1.2334099,,,
Aluminium,Carbon Anode+CCS + Coal,2043,China - South,24.0022640,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas,2043,China - South,8.0076369,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Coal+CCS,2043,China - South,3.4221635,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas+CCS,2043,China - South,1.8227008,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Hydro,2043,China - South,1.1354857,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Small Modular Reactor,2043,China - South,1.1354857,,0.0000000,,,
Aluminium,Inert Anode + PPA+Grid,2043,China - South,0.0627075,,1.2334099,,,
Aluminium,Inert Anode + Grid,2043,China - South,0.0627075,,1.2334099,,,
Aluminium,Inert Anode + Coal,2043,China - South,22.9294859,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas,2043,China - South,6.9348588,,0.0000000,,,
